time,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt,potential_T
2022-01-06 12:16:00,152.70717,0.0,-57.11767,0.0,-75.00951,0.0,32.506668,0.0,319.06668,0.0,9.145665,0.0,21.29804,0.0,-24.551077,0.0,,3.6666665,0.0,38.31565,-106.179085,13522.017,96.62961
2022-01-06 12:17:00,147.81366,0.0,-57.37117,0.0,-75.173676,0.0,30.174995,0.0,317.6,0.0,9.2055,0.0,20.340181,0.0,-22.27637,0.0,,3.1683328,0.0,38.302998,-106.16491,13727.822,99.64983
2022-01-06 12:18:00,143.61899,0.0,-57.764168,0.0,-75.42934,0.0,30.798336,0.0,314.76666,0.0,9.304168,0.0,21.86535,0.0,-21.685415,0.0,,2.9849997,0.0,38.291195,-106.150314,13909.468,102.04682
2022-01-06 12:19:00,139.51683,0.0,-58.4485,0.0,-75.968834,0.0,31.894997,0.0,311.8,0.0,9.3455,0.0,23.776289,0.0,-21.255737,0.0,,3.1366665,0.0,38.279625,-106.134575,14091.8955,103.967606
2022-01-06 12:20:00,135.18668,0.0,-59.25416,0.0,-76.913666,0.0,33.099995,0.0,316.5,0.0,8.970333,0.0,22.740137,0.0,-24.00304,0.0,,3.415,0.0,38.267605,-106.11842,14289.737,105.9567
2022-01-06 12:21:00,130.82216,0.0,-59.699158,0.0,-77.29183,0.0,33.57,0.0,321.15,0.0,8.954332,0.0,21.056156,0.0,-26.1413,0.0,,3.4333336,0.0,38.253834,-106.10342,14495.003,108.73581
2022-01-06 12:22:00,126.59867,0.0,-60.472668,0.0,-78.17016,0.0,33.24667,0.0,320.0,0.0,8.640166,0.0,21.370451,0.0,-25.4641,0.0,,3.3600001,0.0,38.23989,-106.08903,14699.699,110.93875
2022-01-06 12:23:00,122.53716,0.0,-61.780334,0.0,-79.23884,0.0,33.19,0.0,318.41666,0.0,8.661667,0.0,22.02736,0.0,-24.820662,0.0,,3.4116664,0.0,38.226284,-106.07418,14902.101,112.15364
2022-01-06 12:24:00,118.357834,0.0,-63.141834,0.0,-80.12601,0.0,33.318336,0.0,318.81668,0.0,8.9965,0.0,21.940067,0.0,-25.070158,0.0,,3.7383335,0.0,38.21283,-106.058846,15116.163,113.49097
2022-01-06 12:25:00,114.012665,0.0,-64.69349,0.0,-80.89933,0.0,31.759998,0.0,315.81668,0.0,9.775167,0.0,22.123266,0.0,-22.763958,0.0,,3.888333,0.0,38.19982,-106.04394,15345.216,114.76294
2022-01-06 12:26:00,109.72766,0.0,-65.580666,0.0,-81.4045,0.0,33.01,0.0,311.75,0.0,10.151166,0.0,24.632717,0.0,-21.970251,0.0,,3.835,0.0,38.187912,-106.02794,15578.473,117.367805
2022-01-06 12:27:00,105.73733,0.0,-65.45634,0.0,-81.533,0.0,36.11,0.0,311.45,0.0,9.790166,0.0,27.05499,0.0,-23.902641,0.0,,3.665,0.0,38.17559,-106.00992,15803.399,121.76584
2022-01-06 12:28:00,102.111,0.0,-64.3555,0.0,-81.05666,0.0,35.58,0.0,312.53333,0.0,9.115165,0.0,26.213129,0.0,-24.047607,0.0,,3.425,0.0,38.162483,-105.9918,16016.141,127.8395
2022-01-06 12:29:00,98.84066,0.0,-63.842167,0.0,-80.740166,0.0,36.54333,0.0,312.66666,0.0,8.9635,0.0,26.868425,0.0,-24.766363,0.0,,3.2216666,0.0,38.14942,-105.973495,16215.177,132.58504
2022-01-06 12:30:00,95.70366,0.0,-62.616833,0.0,-80.18101,0.0,36.35,0.0,312.1,0.0,8.334834,0.0,26.96209,0.0,-24.359676,0.0,,3.538333,0.0,38.13604,-105.95519,16413.506,138.74187
2022-01-06 12:31:00,92.04833,0.0,-62.94183,0.0,-80.506836,0.0,36.189995,0.0,315.21667,0.0,8.260501,0.0,25.445347,0.0,-25.647211,0.0,,4.4766674,0.0,38.122887,-105.93677,16653.615,142.71573
2022-01-06 12:32:00,87.89567,0.0,-63.606663,0.0,-80.78417,0.0,35.65333,0.0,324.1,0.0,8.624833,0.0,20.906996,0.0,-28.871979,0.0,,4.7383327,0.0,38.10787,-105.921,16937.232,146.9108
2022-01-06 12:33:00,84.03967,0.0,-63.713497,0.0,-81.09118,0.0,33.101665,0.0,315.48334,0.0,8.332833,0.0,23.11962,0.0,-23.524181,0.0,,4.4066668,0.0,38.093464,-105.90645,17212.217,152.11856
2022-01-06 12:34:00,80.77166,0.0,-62.16183,0.0,-80.073654,0.0,35.434998,0.0,313.56668,0.0,8.0085,0.0,25.663517,0.0,-24.418592,0.0,,3.8100007,0.0,38.080925,-105.88943,17455.95,160.15456
2022-01-06 12:35:00,77.718506,0.0,-61.408,0.0,-80.356674,0.0,37.766666,0.0,306.03333,0.0,6.946,0.0,30.535389,0.0,-22.201591,0.0,,4.225,0.0,38.068184,-105.87019,17694.752,166.51962
2022-01-06 12:36:00,74.62385,0.0,-61.534496,0.0,-80.82082,0.0,37.321667,0.0,305.98334,0.0,6.5559993,0.0,30.201746,0.0,-21.92419,0.0,,3.9016664,0.0,38.0563,-105.849045,17946.129,171.3955
2022-01-06 12:37:00,72.025665,0.0,-59.182,0.0,-78.72816,0.0,31.679998,0.0,315.15,0.0,6.7413335,0.0,22.442797,0.0,-22.251598,0.0,,3.5499997,0.0,38.044292,-105.830376,18166.65,180.91823
2022-01-06 12:38:00,69.66533,0.0,-57.025497,0.0,-76.728165,0.0,20.320004,0.0,322.88333,0.0,6.999,0.0,12.2949,0.0,-16.17079,0.0,,3.5666668,0.0,38.03387,-105.81894,18376.49,189.88138
2022-01-06 12:39:00,67.1245,0.0,-57.402336,0.0,-77.22499,0.0,14.948333,0.0,319.11667,0.0,6.802167,0.0,9.668219,0.0,-11.331863,0.0,,4.5716662,0.0,38.026367,-105.811714,18611.74,194.01212
2022-01-06 12:40:00,63.6555,0.0,-59.7035,0.0,-78.696,0.0,12.318333,0.0,299.93332,0.0,7.2344995,0.0,10.521071,0.0,-6.1027517,0.0,,6.3533335,0.0,38.021675,-105.80493,18945.629,196.10556
2022-01-06 12:41:00,59.359333,0.0,-62.809334,0.0,-80.93433,0.0,14.214999,0.0,284.36667,0.0,7.6023326,0.0,13.767646,0.0,-3.5062683,0.0,,7.613333,0.0,38.019306,-105.79661,19379.287,198.62033
2022-01-06 12:42:00,55.734165,0.0,-63.483997,0.0,-82.683334,0.0,12.5183325,0.0,280.23334,0.0,6.2861667,0.0,12.283397,0.0,-2.29605,0.0,,5.321667,0.0,38.017643,-105.78732,19764.867,205.6613
2022-01-06 12:43:00,53.205162,0.0,-61.38016,0.0,-80.97183,0.0,9.94,0.0,268.6,0.0,6.2746663,0.0,9.855164,0.0,0.26704687,0.0,,4.431667,0.0,38.017403,-105.77996,20051.688,216.91273
2022-01-06 12:44:00,51.093834,0.0,-62.55733,0.0,-82.24532,0.0,10.566665,0.0,297.2,0.0,5.9616666,0.0,9.309971,0.0,-4.8615723,0.0,,4.15,0.0,38.01621,-105.7734,20302.0,219.86429
2022-01-06 12:45:00,48.936996,0.0,-63.511665,0.0,-83.32533,0.0,11.625,0.0,304.85,0.0,5.673834,0.0,9.535737,0.0,-6.6393657,0.0,,4.516666,0.0,38.012917,-105.76683,20567.242,223.72252
2022-01-06 12:46:00,46.961998,0.0,-64.53349,0.0,-84.095825,0.0,11.973332,0.0,305.6,0.0,5.7281666,0.0,9.7255745,0.0,-6.968683,0.0,,3.8616667,0.0,38.009216,-105.76024,20819.467,227.15681
2022-01-06 12:47:00,45.322502,0.0,-63.032,0.0,-83.27,0.0,12.891667,0.0,325.6,0.0,5.385167,0.0,7.204257,0.0,-10.518874,0.0,,3.4433334,0.0,38.00468,-105.75412,21036.428,235.91597
2022-01-06 12:48:00,43.662,0.0,-61.323994,0.0,-82.038506,0.0,13.191667,0.0,342.23334,0.0,5.263166,0.0,4.039435,0.0,-12.545432,0.0,,4.46,0.0,37.99843,-105.750656,21267.914,245.55562
2022-01-06 12:49:00,41.71783,0.0,-62.483337,0.0,-83.34533,0.0,13.339999,0.0,340.96667,0.0,4.946833,0.0,4.37782,0.0,-12.589353,0.0,,4.648333,0.0,37.99143,-105.747574,21549.592,249.48152
2022-01-06 12:50:00,39.990334,0.0,-61.877502,0.0,-82.61216,0.0,7.695,0.0,333.65,0.0,5.153167,0.0,2.9607663,0.0,-6.984787,0.0,,4.238333,0.0,37.985825,-105.74526,21810.424,257.36487
2022-01-06 12:51:00,38.44684,0.0,-62.338993,0.0,-83.060165,0.0,4.268333,0.0,304.7,0.0,5.091667,0.0,3.4912314,0.0,-2.4289024,0.0,,3.7016666,0.0,37.983757,-105.74304,22053.66,262.18997
2022-01-06 12:52:00,37.198166,0.0,-61.702663,0.0,-82.40352,0.0,6.0233335,0.0,307.58334,0.0,5.230167,0.0,4.809545,0.0,-3.5891716,0.0,,3.0333335,0.0,37.982113,-105.74036,22257.32,268.9039
2022-01-06 12:53:00,36.145004,0.0,-60.849834,0.0,-83.09534,0.0,6.9416666,0.0,299.66666,0.0,4.1766667,0.0,6.0252457,0.0,-3.4404,0.0,,3.275,0.0,37.98019,-105.73641,22435.697,275.57346
